id-query,id,kudos_delta,hits_delta,comments_delta,bookmarks_delta,words_delta,chapters_delta,modified_before_window,hits,kudos,comments,bookmarks,words,chapters,language,restricted,complete,crossover,date_queried,time_elapsed,query_batch
51362296-18,51362296,0,2,0,0,0,0,False,2,0,0,0,10344,2,English,False,False,False,2023-11-12 17:55:02.489083,1 days 00:00:01.343630,18
51545803-18,51545803,7,17,2,0,0,0,False,0,0,0,0,629,1,English,False,True,False,2023-11-12 17:55:02.490060,1 days 00:00:01.343684,18
51545788-18,51545788,31,273,10,2,0,0,False,0,0,0,0,3106,1,English,False,True,True,2023-11-12 17:55:02.492440,1 days 00:00:01.343738,18
44326951-18,44326951,0,15,3,0,0,0,False,1067,77,326,5,105956,49,English,False,False,False,2023-11-12 17:55:02.909685,1 days 00:00:00.928376,18
51545785-18,51545785,8,68,0,0,0,0,False,0,0,0,0,2987,1,English,False,True,False,2023-11-12 17:55:02.910608,1 days 00:00:01.362466,18
44788954-18,44788954,31,870,14,2,0,0,False,67167,2243,2030,363,362191,62,English,False,False,False,2023-11-12 17:55:02.912639,1 days 00:00:01.362527,18
51479836-18,51479836,6,224,0,1,0,0,False,351,20,1,4,5565,4,English,False,False,False,2023-11-12 17:55:02.913997,1 days 00:00:01.362593,18
51545782-18,51545782,11,114,6,1,0,0,False,0,0,0,0,2898,1,English,False,True,False,2023-11-12 17:55:02.915262,1 days 00:00:01.362710,18
51417709-18,51417709,9,191,2,2,0,0,False,274,33,12,1,5035,3,English,False,False,True,2023-11-12 17:55:02.916718,1 days 00:00:01.362742,18
49723885-18,49723885,0,2,0,1,0,0,False,19,0,0,0,1810,2,English,False,False,False,2023-11-12 17:55:02.917904,1 days 00:00:01.362805,18
51491539-18,51491539,0,1,0,0,0,0,False,6,2,0,0,2120,7,English,False,False,True,2023-11-12 17:55:02.919018,1 days 00:00:01.362840,18
33845971-18,33845971,0,12,1,0,0,0,False,2610,94,28,4,24752,78,English,False,False,False,2023-11-12 17:55:02.921401,1 days 00:00:01.362900,18
51545758-18,51545758,2,39,8,0,0,0,False,0,0,0,0,7810,1,English,False,True,True,2023-11-12 17:55:02.922526,1 days 00:00:01.364174,18
39919320-18,39919320,2,31,1,1,0,0,False,5120,75,246,20,210379,84,English,False,False,False,2023-11-12 17:55:02.923947,1 days 00:00:01.364184,18
41642838-18,41642838,35,552,24,0,0,0,False,55837,2461,1385,53,349649,50,English,False,False,False,2023-11-12 17:55:02.925194,1 days 00:00:01.364194,18
50913220-18,50913220,9,121,13,0,0,0,False,638,48,25,14,20514,7,English,False,False,False,2023-11-12 17:55:02.926539,1 days 00:00:01.364197,18
50966203-18,50966203,3,704,1,0,0,0,False,6873,52,9,3,2603,8,English,False,False,False,2023-11-12 17:55:02.928120,1 days 00:00:01.364282,18
50725381-18,50725381,0,85,0,0,0,0,False,602,6,0,3,14019,5,English,False,False,False,2023-11-12 17:55:02.929225,1 days 00:00:01.364396,18
48232264-18,48232264,0,41,0,0,0,0,False,1125,9,0,8,22077,6,Русский,False,False,False,2023-11-12 17:55:02.930506,1 days 00:00:01.364401,18
47636881-18,47636881,3,51,0,0,0,0,False,688,20,12,11,41432,8,English,False,False,False,2023-11-12 17:55:02.932020,1 days 00:00:01.364227,18
51494641-18,51494641,1,16,0,0,0,0,False,24,2,0,0,9296,2,English,False,False,False,2023-11-12 17:55:03.376573,1 days 00:00:01.382862,18
51534547-18,51534547,4,138,1,0,0,0,False,0,0,0,0,2863,1,English,False,True,False,2023-11-12 17:55:03.377582,1 days 00:00:01.382960,18
51545731-18,51545731,4,73,1,0,0,0,False,0,0,0,0,20939,2,English,False,True,False,2023-11-12 17:55:03.380250,1 days 00:00:01.382911,18
50754748-18,50754748,0,26,0,0,0,0,False,304,10,0,0,10638,14,Italiano,False,False,False,2023-11-12 17:55:03.381612,1 days 00:00:01.382742,18
51210337-18,51210337,1,62,0,1,12,0,True,805,23,13,5,21975,19,English,False,False,False,2023-11-12 17:55:03.383038,1 days 00:00:01.382739,18
50891968-18,50891968,5,211,2,1,0,0,False,910,26,15,6,11914,3,English,False,False,True,2023-11-12 17:55:03.384106,1 days 00:00:01.382732,18
51545761-18,51545761,94,466,5,12,0,0,False,0,0,0,0,686,1,English,False,True,False,2023-11-12 17:55:03.385181,1 days 00:00:01.382766,18
37404394-18,37404394,3,64,2,0,0,0,False,1716,104,108,8,59192,17,English,False,False,True,2023-11-12 17:55:03.386800,1 days 00:00:01.382744,18
50289508-18,50289508,1,18,0,0,0,0,False,86,2,0,0,6270,2,中文-普通话 國語,False,True,False,2023-11-12 17:55:03.389602,1 days 00:00:01.380941,18
34847734-18,34847734,4,62,0,0,0,0,False,2567,189,19,18,5274,7,English,False,False,False,2023-11-12 17:55:03.393282,1 days 00:00:01.381065,18
51545734-18,51545734,5,66,3,1,0,0,False,0,0,0,0,2837,1,English,False,False,False,2023-11-12 17:55:03.396492,1 days 00:00:01.381361,18
51111976-18,51111976,7,224,3,2,1704,1,False,1244,47,6,29,7422,4,English,False,False,False,2023-11-12 17:55:03.398022,1 days 00:00:01.381373,18
51153745-18,51153745,3,77,4,0,0,0,False,348,25,10,9,28203,4,English,False,False,False,2023-11-12 17:55:03.399351,1 days 00:00:01.381469,18
50216995-18,50216995,1,18,0,0,0,0,False,139,10,1,2,6177,4,English,False,False,False,2023-11-12 17:55:03.401447,1 days 00:00:01.381672,18
50155561-18,50155561,2,16,3,0,0,0,False,90,7,0,2,1590,3,English,False,False,False,2023-11-12 17:55:03.403201,1 days 00:00:01.381785,18
46881019-18,46881019,0,252,0,0,5,0,False,2361,10,0,0,2631,2,English,False,False,False,2023-11-12 17:55:03.404246,1 days 00:00:01.381846,18
51545728-18,51545728,1,7,0,0,0,0,False,0,0,0,0,1611,1,English,False,True,False,2023-11-12 17:55:03.882837,1 days 00:00:00.904261,18
46537975-18,46537975,1,139,0,0,0,0,False,4310,91,48,15,15983,13,English,False,False,False,2023-11-12 17:55:03.884298,1 days 00:00:01.313039,18
50770477-18,50770477,44,757,22,3,0,0,False,4630,343,90,67,16619,5,English,False,False,False,2023-11-12 17:55:03.885636,1 days 00:00:01.313170,18
51084916-18,51084916,1,135,0,0,0,0,False,332,9,0,0,8208,2,English,False,True,False,2023-11-12 17:55:03.886746,1 days 00:00:01.313197,18
39594798-18,39594798,29,764,31,2,0,0,False,58515,1912,2834,180,140413,28,English,False,False,False,2023-11-12 17:55:03.888056,1 days 00:00:01.313222,18
51545725-18,51545725,0,4,0,0,0,0,False,0,0,0,0,2096,1,English,False,True,False,2023-11-12 17:55:03.889237,1 days 00:00:01.313320,18
51545680-18,51545680,5,64,0,0,0,0,False,0,0,0,0,3712,1,English,False,True,False,2023-11-12 17:55:03.893116,1 days 00:00:01.310541,18
50682349-18,50682349,35,1017,3,8,0,0,False,5957,363,34,58,12609,6,English,False,False,True,2023-11-12 17:55:03.894962,1 days 00:00:01.310564,18
51545692-18,51545692,25,159,0,0,0,0,False,0,0,0,0,2403,1,Español,False,True,False,2023-11-12 17:55:03.896023,1 days 00:00:01.310599,18
46848070-18,46848070,3,121,1,-1,0,0,False,3720,105,38,15,14635,13,English,False,False,False,2023-11-12 17:55:03.897367,1 days 00:00:01.310597,18
51545704-18,51545704,1,29,0,0,0,0,False,0,0,0,0,1006,1,English,False,True,False,2023-11-12 17:55:03.898423,1 days 00:00:01.310627,18
46199725-18,46199725,1,155,0,0,0,0,False,2999,134,32,8,15728,14,English,False,False,False,2023-11-12 17:55:04.338982,1 days 00:00:00.878318,18
51545581-18,51545581,4,63,1,0,0,0,False,0,0,0,0,1745,1,English,False,True,False,2023-11-12 17:55:04.340174,1 days 00:00:00.879552,18
51533845-18,51533845,459,2600,11,55,0,0,False,0,0,0,0,3878,1,English,False,True,False,2023-11-12 17:55:04.341250,1 days 00:00:00.879618,18
51545686-18,51545686,1,3,0,0,0,0,False,0,0,0,0,2655,1,English,False,True,False,2023-11-12 17:55:04.342380,1 days 00:00:00.879647,18
51545683-18,51545683,5,24,0,2,0,0,False,0,0,0,0,1956,1,English,False,False,False,2023-11-12 17:55:04.343880,1 days 00:00:01.211178,18
51304294-18,51304294,0,2,0,0,0,0,False,7,1,0,0,6328,4,English,False,False,False,2023-11-12 17:55:04.345125,1 days 00:00:01.211248,18
50937856-18,50937856,11,49,0,2,0,0,False,0,0,0,0,2069,1,English,False,True,False,2023-11-12 17:55:04.346202,1 days 00:00:01.211322,18
45471142-18,45471142,0,7,0,0,0,0,False,534,17,1,4,133301,21,English,False,False,False,2023-11-12 17:55:04.347840,1 days 00:00:01.211130,18
40367682-18,40367682,9,213,5,0,0,0,False,29526,722,797,109,220309,64,English,False,True,False,2023-11-12 17:55:04.349281,1 days 00:00:01.211062,18
51545602-18,51545602,0,5,0,0,0,0,False,0,0,0,0,2471,1,Русский,False,True,False,2023-11-12 17:55:04.350212,1 days 00:00:01.211004,18
51545422-18,51545422,0,10,0,0,0,0,False,0,0,0,0,1853,1,中文-普通话 國語,False,True,False,2023-11-12 17:55:04.351127,1 days 00:00:01.210994,18
51522721-18,51522721,17,423,0,0,0,0,False,448,29,0,3,688,2,English,False,False,False,2023-11-12 17:55:04.352378,1 days 00:00:01.210935,18
51545674-18,51545674,25,131,2,5,0,0,False,0,0,0,0,1814,1,English,False,False,False,2023-11-12 17:55:04.353658,1 days 00:00:01.211053,18
43342092-18,43342092,15,570,5,3,0,0,False,14628,577,152,68,17452,10,English,False,False,False,2023-11-12 17:55:04.354990,1 days 00:00:01.211081,18
51047773-18,51047773,6,40,0,0,0,0,False,0,0,0,0,378,1,English,False,True,False,2023-11-12 17:55:04.356020,1 days 00:00:01.211127,18
49490311-18,49490311,0,26,3,2,0,0,False,781,35,20,6,80861,13,English,False,False,False,2023-11-12 17:55:04.357309,1 days 00:00:01.211147,18
49682344-18,49682344,0,9,1,0,0,0,False,254,7,7,1,25556,13,English,False,False,False,2023-11-12 17:55:04.358478,1 days 00:00:01.211134,18
51329320-18,51329320,102,793,13,18,0,0,False,1880,336,74,66,6945,3,English,False,False,False,2023-11-12 17:55:04.360990,1 days 00:00:01.209957,18
51308236-18,51308236,1,94,3,2,0,0,True,721,23,13,7,21094,12,English,False,False,False,2023-11-12 17:55:04.362434,1 days 00:00:01.209992,18
51503716-18,51503716,1,17,1,0,0,0,False,23,3,0,0,2041,2,English,False,False,False,2023-11-12 17:55:04.780161,1 days 00:00:00.793258,18
48371947-18,48371947,4,88,2,0,0,0,False,3045,87,51,9,115150,15,中文-普通话 國語,False,False,False,2023-11-12 17:55:04.781219,1 days 00:00:00.793198,18
51545662-18,51545662,14,141,0,1,0,0,False,0,0,0,0,6822,1,English,False,True,False,2023-11-12 17:55:04.782630,1 days 00:00:00.793288,18
51545575-18,51545575,22,103,2,1,0,0,False,0,0,0,0,1058,1,English,False,True,False,2023-11-12 17:55:04.783842,1 days 00:00:00.793367,18
50811364-18,50811364,3,143,0,1,0,0,False,1366,113,36,24,12664,7,English,False,False,False,2023-11-12 17:55:04.786549,1 days 00:00:00.792084,18
51542191-18,51542191,196,1117,5,32,0,0,False,0,0,0,0,3120,2,English,False,False,False,2023-11-12 17:55:04.788654,1 days 00:00:01.223356,18
49186522-18,49186522,10,215,14,1,0,0,False,2324,107,45,6,35031,12,English,False,False,False,2023-11-12 17:55:04.790465,1 days 00:00:01.223464,18
51545638-18,51545638,67,527,1,5,0,0,False,0,0,0,0,5574,1,English,False,True,False,2023-11-12 17:55:04.791687,1 days 00:00:01.223624,18
51180265-18,51180265,1,22,0,0,0,0,False,41,6,4,3,5867,2,English,False,False,True,2023-11-12 17:55:04.792724,1 days 00:00:01.223674,18
51545650-18,51545650,169,1522,26,10,-4,0,False,0,0,0,0,5251,1,English,False,True,False,2023-11-12 17:55:04.798158,1 days 00:00:01.219621,18
51545587-18,51545587,12,76,1,0,0,0,False,0,0,0,0,10336,1,English,False,False,False,2023-11-12 17:55:04.800630,1 days 00:00:01.219627,18
51545149-18,51545149,13,104,3,2,0,0,False,0,0,0,0,588,1,English,False,False,False,2023-11-12 17:55:04.801768,1 days 00:00:01.219930,18
51545608-18,51545608,13,75,5,0,0,0,True,0,0,0,0,493,1,English,False,False,False,2023-11-12 17:55:04.804206,1 days 00:00:01.221219,18
51545608-21,51545608,11,74,3,1,0,0,True,84,16,8,0,958,2,English,False,False,False,2023-11-13 21:57:41.354940,1 days 00:00:00.778167,21
51521299-18,51521299,6,40,1,1,0,0,False,34,7,1,2,4723,2,English,False,False,False,2023-11-12 17:55:04.805582,1 days 00:00:01.220840,18
51545626-18,51545626,5,36,0,1,0,0,False,0,0,0,0,722,1,English,False,True,False,2023-11-12 17:55:05.286850,1 days 00:00:00.740615,18
48139990-18,48139990,16,617,10,1,0,0,False,13299,507,391,106,44216,15,English,False,False,False,2023-11-12 17:55:05.288406,1 days 00:00:00.740586,18
51407266-18,51407266,5,71,3,0,0,0,False,0,0,0,0,2371,1,English,False,False,False,2023-11-12 17:55:05.289514,1 days 00:00:00.740581,18
51545620-18,51545620,2,74,0,2,0,0,False,0,0,0,0,2244,1,English,False,True,True,2023-11-12 17:55:05.290515,1 days 00:00:00.740614,18
46782523-18,46782523,6,437,15,1,0,0,False,7279,218,53,50,37221,5,English,False,True,False,2023-11-12 17:55:05.292934,1 days 00:00:00.740621,18
51545623-18,51545623,2,47,0,0,0,0,False,0,0,0,0,2014,1,English,False,True,True,2023-11-12 17:55:05.293892,1 days 00:00:00.740655,18
43995948-18,43995948,0,18,3,0,0,0,False,557,20,16,4,39237,13,English,False,False,False,2023-11-12 17:55:05.295274,1 days 00:00:00.740687,18
48560395-18,48560395,20,430,7,-3,0,0,False,10056,754,114,113,16553,11,English,False,False,False,2023-11-12 17:55:05.296969,1 days 00:00:00.740739,18
51377365-18,51377365,3,85,3,0,0,0,False,257,23,5,7,7826,3,English,False,False,False,2023-11-12 17:55:05.298267,1 days 00:00:01.211707,18
51545584-18,51545584,3,23,0,0,0,0,False,0,1,0,0,591,1,Deutsch,False,True,False,2023-11-12 17:55:05.299195,1 days 00:00:01.211834,18
51545614-18,51545614,13,55,0,2,0,0,False,0,0,0,0,3485,1,Русский,False,True,True,2023-11-12 17:55:05.300110,1 days 00:00:01.211956,18
51545593-18,51545593,3,91,0,0,-1,0,False,0,0,0,0,1172,1,English,False,True,False,2023-11-12 17:55:05.301992,1 days 00:00:01.212134,18
46515664-18,46515664,4,140,8,0,0,0,False,6023,191,183,44,146549,25,English,False,False,False,2023-11-12 17:55:05.305284,1 days 00:00:01.212475,18
48630949-18,48630949,0,9,0,0,0,0,False,469,7,0,0,48894,28,English,False,True,False,2023-11-12 17:55:05.308740,1 days 00:00:01.210100,18
41026548-18,41026548,13,143,0,0,0,0,False,1256,102,4,5,2354,7,English,False,False,False,2023-11-12 17:55:05.664988,1 days 00:00:00.856698,18
51545560-18,51545560,22,111,6,0,0,0,False,0,0,0,0,3714,1,English,False,False,False,2023-11-12 17:55:05.666093,1 days 00:00:00.856731,18
50508151-18,50508151,19,506,41,3,0,0,False,8658,584,543,79,20291,15,English,False,False,False,2023-11-12 17:55:05.667245,1 days 00:00:00.856747,18
41473119-18,41473119,0,4,0,0,0,0,False,1094,20,14,1,38518,43,English,False,False,False,2023-11-12 17:55:05.669009,1 days 00:00:00.856570,18
51545578-18,51545578,5,26,2,1,0,0,False,0,0,0,0,1745,1,English,False,False,False,2023-11-12 17:55:05.670143,1 days 00:00:00.856595,18
51544366-18,51544366,4,167,1,0,0,0,False,0,0,0,0,2650,1,Filipino,False,False,False,2023-11-12 17:55:05.671278,1 days 00:00:00.856658,18
51061180-18,51061180,1,18,3,0,0,0,False,97,3,6,0,15038,4,English,False,False,True,2023-11-12 17:55:05.673494,1 days 00:00:00.856731,18
51404668-18,51404668,1,31,1,0,0,0,False,112,7,22,2,33783,5,English,False,False,False,2023-11-12 17:55:05.674675,1 days 00:00:00.856772,18
51467851-18,51467851,5,75,2,1,0,0,False,384,71,8,11,2567,1,English,False,True,False,2023-11-12 17:55:05.675842,1 days 00:00:00.856804,18
51545566-18,51545566,5,80,4,0,0,0,False,0,0,0,0,839,1,English,False,True,False,2023-11-12 17:55:05.676880,1 days 00:00:00.856857,18
51382870-18,51382870,36,611,2,3,0,0,False,806,37,2,5,2348,2,English,False,True,False,2023-11-12 17:55:05.678084,1 days 00:00:01.210933,18
47853148-18,47853148,5,425,2,-1,0,0,False,11208,246,85,39,47063,18,English,False,True,False,2023-11-12 17:55:05.679374,1 days 00:00:01.211031,18
50680438-18,50680438,1,17,0,-1,0,0,False,70,4,0,1,946,2,English,False,False,False,2023-11-12 17:55:05.680588,1 days 00:00:01.211060,18
49125640-18,49125640,7,128,1,0,0,0,False,2598,126,72,19,51125,8,English,False,False,False,2023-11-12 17:55:05.681766,1 days 00:00:01.211335,18
48634729-18,48634729,8,196,6,0,0,0,False,3300,133,67,19,21265,7,English,False,False,False,2023-11-12 17:55:05.683379,1 days 00:00:01.211367,18
51410437-18,51410437,3,22,0,0,0,0,False,54,2,0,0,5030,3,English,False,False,False,2023-11-12 17:55:05.685701,1 days 00:00:01.210237,18
51330859-18,51330859,0,46,0,0,0,0,False,308,5,1,0,28149,7,中文-普通话 國語,False,True,False,2023-11-12 17:55:05.686676,1 days 00:00:01.210254,18
33309994-18,33309994,4,173,3,0,0,0,False,6785,281,155,21,24964,10,English,False,False,False,2023-11-12 17:55:05.688002,1 days 00:00:01.210441,18
51545554-18,51545554,0,5,0,0,0,0,False,0,0,0,0,1695,1,English,False,False,False,2023-11-12 17:55:06.020064,1 days 00:00:00.879311,18
21701896-18,21701896,46,739,4,5,0,0,False,16365,1900,152,350,8044,7,English,False,False,False,2023-11-12 17:55:06.021470,1 days 00:00:00.879283,18
51130303-18,51130303,12,275,2,0,0,0,False,991,74,11,10,10243,4,English,False,False,False,2023-11-12 17:55:06.022656,1 days 00:00:00.879291,18
51462379-18,51462379,8,62,4,0,0,0,False,80,6,1,1,29631,2,English,False,False,False,2023-11-12 17:55:06.024467,1 days 00:00:00.879167,18
51545494-18,51545494,16,89,3,2,0,0,False,0,0,0,0,4842,1,English,False,False,False,2023-11-12 17:55:06.025791,1 days 00:00:00.879143,18
49487947-18,49487947,0,23,0,0,8,0,False,961,10,1,4,15013,33,English,False,False,True,2023-11-12 17:55:06.028209,1 days 00:00:00.879095,18
51545548-18,51545548,0,3,0,0,0,0,False,0,0,0,0,862,1,Italiano,False,True,False,2023-11-12 17:55:06.029463,1 days 00:00:00.879192,18
49528675-18,49528675,18,168,0,0,0,0,False,4582,224,90,24,62857,14,中文-普通话 國語,False,False,False,2023-11-12 17:55:06.030628,1 days 00:00:00.879041,18
39922968-18,39922968,2,50,4,1,0,0,False,4375,94,328,16,186363,55,English,False,False,False,2023-11-12 17:55:06.033555,1 days 00:00:00.878800,18
51545545-18,51545545,33,245,2,0,0,0,False,0,0,0,0,2133,1,English,False,True,False,2023-11-12 17:55:06.034524,1 days 00:00:00.878940,18
51545410-18,51545410,2,17,0,0,0,0,False,0,0,0,0,4135,1,English,False,True,False,2023-11-12 17:55:06.035760,1 days 00:00:00.879028,18
27566998-18,27566998,2,36,0,0,0,0,False,2632,106,11,8,38846,17,English,False,False,True,2023-11-12 17:55:06.037697,1 days 00:00:01.318424,18
51397141-18,51397141,0,22,0,0,0,0,False,61,1,0,0,6912,2,中文-普通话 國語,False,True,True,2023-11-12 17:55:06.038769,1 days 00:00:01.318442,18
51141754-18,51141754,0,48,0,0,0,0,False,443,15,8,3,12943,7,English,False,False,False,2023-11-12 17:55:06.041095,1 days 00:00:01.318480,18
51545536-18,51545536,10,136,0,1,0,0,False,1,0,0,0,2114,1,English,False,True,False,2023-11-12 17:55:06.041975,1 days 00:00:01.318559,18
51437983-18,51437983,44,539,14,9,-16,0,False,1135,130,18,27,17416,5,English,False,False,True,2023-11-12 17:55:06.043333,1 days 00:00:01.318803,18
42511797-18,42511797,2,78,0,1,0,0,False,8187,258,20,38,168524,94,English,False,False,False,2023-11-12 17:55:06.044468,1 days 00:00:01.318828,18
51545389-18,51545389,17,149,5,1,0,0,False,0,0,0,0,15643,4,English,False,False,False,2023-11-12 17:55:06.046145,1 days 00:00:01.318949,18
51545530-18,51545530,7,141,0,0,0,0,False,0,0,0,0,2693,1,中文-普通话 國語,False,True,False,2023-11-12 17:55:06.551841,1 days 00:00:00.814209,18
49693327-18,49693327,0,33,2,0,0,0,False,1065,29,12,9,57364,18,English,False,False,False,2023-11-12 17:55:06.553313,1 days 00:00:00.814214,18
46969402-18,46969402,2,38,0,0,0,0,False,1759,40,22,2,46171,24,English,False,False,False,2023-11-12 17:55:06.555118,1 days 00:00:00.814224,18
4140426-18,4140426,16,1564,20,-1,0,0,False,459767,7242,2755,1904,462531,118,English,False,False,False,2023-11-12 17:55:06.556770,1 days 00:00:00.814126,18
51545527-18,51545527,0,4,0,0,0,0,False,0,0,0,0,2544,1,中文-普通话 國語,False,True,False,2023-11-12 17:55:06.557654,1 days 00:00:00.814113,18
48334072-18,48334072,5,207,13,1,0,0,False,8288,295,302,44,62181,20,English,False,False,False,2023-11-12 17:55:06.559139,1 days 00:00:00.814133,18
50860891-18,50860891,2,66,1,0,0,0,False,423,37,24,7,31498,9,English,False,True,False,2023-11-12 17:55:06.560478,1 days 00:00:00.814121,18
51544861-18,51544861,42,314,2,6,0,0,False,1,0,0,0,2821,1,English,False,True,False,2023-11-12 17:55:06.561817,1 days 00:00:00.814175,18
49177537-18,49177537,37,981,11,-3,0,0,False,20068,771,222,90,14503,14,English,False,True,False,2023-11-12 17:55:06.563113,1 days 00:00:00.814201,18
51540811-18,51540811,9,39,3,0,0,0,False,0,0,0,0,2054,1,English,False,True,False,2023-11-12 17:55:06.564223,1 days 00:00:00.814150,18
50704516-18,50704516,0,210,3,0,0,0,False,1725,67,7,7,12812,8,English,False,False,True,2023-11-12 17:55:06.566227,1 days 00:00:00.814291,18
51545497-18,51545497,7,88,3,3,0,0,True,3,0,0,0,2774,1,English,False,False,False,2023-11-12 17:55:06.567610,1 days 00:00:00.814402,18
51545497-22,51545497,6,107,9,1,0,0,True,94,7,3,3,7790,2,English,False,False,False,2023-11-13 23:57:39.903614,1 days 00:00:01.375466,22
51545491-18,51545491,71,381,2,11,0,0,False,2,0,0,0,5430,1,English,False,True,False,2023-11-12 17:55:06.568505,1 days 00:00:00.814499,18
50790223-18,50790223,12,198,2,2,0,0,False,1129,72,27,10,5496,5,English,False,False,False,2023-11-12 17:55:06.572961,1 days 00:00:01.211128,18
51480379-18,51480379,0,2,0,0,0,0,False,5,0,0,0,1010,2,English,False,False,False,2023-11-12 17:55:06.573920,1 days 00:00:01.211321,18
49235962-18,49235962,1,91,0,2,0,0,False,2339,58,55,15,137203,25,English,False,False,False,2023-11-12 17:55:06.576719,1 days 00:00:01.211285,18
51545455-18,51545455,3,73,0,0,0,0,False,0,2,0,0,1025,1,中文-普通话 國語,False,False,False,2023-11-12 17:55:07.065530,1 days 00:00:00.728124,18
47293417-18,47293417,2,475,1,1,0,0,False,22374,230,197,71,267451,33,English,False,False,False,2023-11-12 17:55:07.067276,1 days 00:00:00.727982,18
50979778-18,50979778,5,85,0,1,0,0,False,202,10,0,0,1267,1,English,False,False,False,2023-11-12 17:55:07.069429,1 days 00:00:00.728072,18
39074631-18,39074631,0,15,2,0,0,0,False,1335,47,40,9,17705,14,English,False,False,False,2023-11-12 17:55:07.070701,1 days 00:00:00.728075,18
51545473-18,51545473,1,6,2,0,0,0,False,0,0,0,0,573,1,Français,False,True,False,2023-11-12 17:55:07.071912,1 days 00:00:00.728081,18
46432855-18,46432855,1,10,0,0,0,0,False,70,3,2,0,1681,3,中文-普通话 國語,False,False,False,2023-11-12 17:55:07.072849,1 days 00:00:00.728203,18
51373303-18,51373303,28,236,2,6,1037,1,False,5,1,0,0,3494,2,English,False,False,False,2023-11-12 17:55:07.073930,1 days 00:00:00.728254,18
51545452-18,51545452,0,2,0,0,0,0,False,0,0,0,0,1812,1,English,False,False,False,2023-11-12 17:55:07.074743,1 days 00:00:00.728287,18
46532674-18,46532674,0,16,3,1,0,0,False,955,35,37,7,94738,48,English,False,False,False,2023-11-12 17:55:07.075790,1 days 00:00:00.728328,18
51545353-18,51545353,27,195,4,2,0,0,False,0,0,0,0,1228,1,English,False,True,False,2023-11-12 17:55:07.077043,1 days 00:00:00.728453,18
51243397-18,51243397,0,50,0,0,0,0,False,408,2,0,2,39070,8,English,False,False,False,2023-11-12 17:55:07.078165,1 days 00:00:00.728492,18
50434030-18,50434030,0,34,0,0,0,0,False,231,10,1,3,5388,6,English,False,False,False,2023-11-12 17:55:07.079532,1 days 00:00:01.174198,18
51545428-18,51545428,2,37,0,0,0,0,False,0,0,0,0,3770,1,中文-普通话 國語,False,True,False,2023-11-12 17:55:07.080535,1 days 00:00:01.174234,18
51545446-18,51545446,1,9,0,0,0,0,False,0,0,0,0,409,1,English,False,True,False,2023-11-12 17:55:07.081606,1 days 00:00:01.174167,18
51116710-18,51116710,0,4,0,0,0,0,False,28,0,0,0,29670,12,Português brasileiro,False,False,False,2023-11-12 17:55:07.085108,1 days 00:00:01.171776,18
51545443-18,51545443,3,40,1,0,0,0,False,0,0,0,0,7206,1,中文-普通话 國語,False,True,False,2023-11-12 17:55:07.085898,1 days 00:00:01.171910,18
46833097-18,46833097,2,56,0,0,0,0,False,2015,104,19,7,14293,20,English,False,False,False,2023-11-12 17:55:07.087183,1 days 00:00:01.172015,18
51544657-18,51544657,9,135,1,1,0,0,False,0,0,0,0,4438,1,English,False,True,False,2023-11-12 17:55:07.088355,1 days 00:00:01.172169,18
40488525-18,40488525,0,8,0,0,0,0,False,107,3,0,0,10076,6,Français,False,False,False,2023-11-12 17:55:07.089831,1 days 00:00:01.172177,18
49238404-18,49238404,26,797,12,7,0,0,False,12639,684,100,162,37367,15,English,False,False,False,2023-11-12 17:55:07.574382,1 days 00:00:00.688893,18
51514402-18,51514402,2,50,3,0,0,0,False,111,6,2,0,10047,2,English,False,False,False,2023-11-12 17:55:07.575984,1 days 00:00:00.688869,18
51545416-18,51545416,4,34,3,0,0,0,False,0,0,0,0,25722,1,English,False,True,False,2023-11-12 17:55:07.577236,1 days 00:00:00.688932,18
50928889-18,50928889,4,59,1,1,0,0,False,296,26,1,2,5958,6,English,False,False,False,2023-11-12 17:55:07.579757,1 days 00:00:00.687563,18
47535856-18,47535856,6,323,2,0,0,0,False,12891,263,58,55,176945,22,English,False,False,False,2023-11-12 17:55:07.581503,1 days 00:00:00.687630,18
51296485-18,51296485,1,43,8,0,0,0,False,642,29,129,0,4401,12,English,False,False,False,2023-11-12 17:55:07.582693,1 days 00:00:00.687589,18
51545425-18,51545425,20,141,0,2,0,0,False,0,0,0,0,1172,1,English,False,True,False,2023-11-12 17:55:07.583767,1 days 00:00:00.687611,18
51545401-18,51545401,64,302,0,2,0,0,False,0,0,0,0,5816,1,English,False,True,False,2023-11-12 17:55:07.585133,1 days 00:00:00.687659,18
51545407-18,51545407,19,177,0,0,0,0,False,0,0,0,0,1144,1,English,False,True,False,2023-11-12 17:55:07.586600,1 days 00:00:00.687664,18
51027847-18,51027847,3,130,2,0,0,0,False,1126,45,12,12,14507,7,English,False,False,False,2023-11-12 17:55:07.587880,1 days 00:00:00.687703,18
47745001-18,47745001,1,19,2,0,0,0,False,233,10,6,2,13910,4,English,False,False,False,2023-11-12 17:55:07.589134,1 days 00:00:00.687688,18
39160122-18,39160122,1,46,2,0,-1,0,False,5310,84,47,11,470968,36,English,False,False,False,2023-11-12 17:55:07.592108,1 days 00:00:00.686569,18
51545347-18,51545347,8,52,3,0,0,0,False,0,0,0,0,1440,1,English,False,True,False,2023-11-12 17:55:07.594376,1 days 00:00:00.979530,18
